kulczynski,IR_score,lift_score,conviction_score,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.004569,0.084282,0.207197,0.980915,0.004941,2,403,477,"Engage_in_negotiation(X0,X2,T2)<-Accuse(X0,X1,T0)&Make_a_visit(X1,X2,T1)",Engage_in_negotiation
0.003402,0.385174,0.196927,0.980673,0.004697,1,212,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Criticize_or_denounce(X0,X1,T0)&inv_Disapprove(X1,X2,T1)",Engage_in_negotiation
0.003402,0.385174,0.196927,0.980673,0.004697,1,212,477,"Engage_in_negotiation(X0,X2,T2)<-Return_release(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",Engage_in_negotiation
0.003208,0.347949,0.180729,0.980291,0.004310,1,231,477,"Engage_in_negotiation(X0,X3,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&Make_a_visit(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Engage_in_negotiation
0.006317,0.329096,0.177097,0.980205,0.004245,4,943,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",Engage_in_negotiation
0.004095,0.021583,0.167662,0.979983,0.003999,2,498,477,"Engage_in_negotiation(X0,X3,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Engage_in_negotiation
0.004067,0.028571,0.165324,0.979928,0.003943,2,505,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Engage_in_negotiation
0.003896,0.07393,0.151004,0.97959,0.003601,2,553,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)",Engage_in_negotiation
0.003842,0.088995,0.146495,0.979484,0.003494,2,570,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",Engage_in_negotiation
0.002739,0.236057,0.141527,0.979367,0.003375,1,295,477,"Engage_in_negotiation(X0,X3,T3)<-inv_Disapprove(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&inv_Host_a_visit(X2,X3,T2)",Engage_in_negotiation
0.002506,0.165037,0.122072,0.978909,0.002911,1,342,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Engage_in_material_cooperation(X0,X1,T0)&Make_a_visit(X1,X2,T1)",Engage_in_negotiation
0.00224,0.065996,0.099862,0.978387,0.002382,1,418,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Criticize_or_denounce(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)",Engage_in_negotiation
0.002237,0.064804,0.099653,0.978382,0.002376,1,419,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Engage_in_negotiation
0.002212,0.054204,0.097524,0.978332,0.002326,1,428,477,"Engage_in_negotiation(X0,X2,T2)<-inv_Accuse(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Engage_in_negotiation
0.111578,0.928571,12.588028,1.251062,0.214794,3,14,339,"Threaten(X0,X1,T1)<-inv_Destroy_property(X0,X1,T0)",Threaten
0.090575,0.262042,6.655701,1.108579,0.113302,23,203,339,"Threaten(X0,X1,T3)<-Threaten(X0,X1,T0)&inv_Consult(X1,X2,T1)&Consult(X2,X1,T2)",Threaten
0.05131,0.834239,5.507255,1.084664,0.093964,3,32,339,"Threaten(X0,X1,T1)<-Threaten_with_military_force(X0,X1,T0)",Threaten
0.063073,0.355102,4.984315,1.074113,0.084842,14,165,339,"Threaten(X0,X1,T3)<-Threaten(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Threaten
0.05798,0.39916,4.73107,1.069077,0.080593,12,149,339,"Threaten(X0,X1,T1)<-Threaten(X0,X1,T0)",Threaten
0.037183,0.923295,4.196029,1.058591,0.071124,1,14,339,"Threaten(X0,X1,T1)<-Destroy_property(X0,X1,T0)",Threaten
0.038653,0.395833,3.154027,1.038748,0.053729,8,149,339,"Threaten(X0,X1,T1)<-inv_Threaten(X0,X1,T0)",Threaten
0.026469,0.891061,2.937203,1.034713,0.049801,1,20,339,"Threaten(X0,X2,T2)<-inv_Appeal_to_others_to_meet_or_negotiate(X0,X1,T0)&inv_Disapprove(X1,X2,T1)",Threaten
0.038119,0.072464,2.397697,1.024805,0.040845,12,294,339,"Threaten(X0,X1,T3)<-inv_Make_pessimistic_comment(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",Threaten
0.022545,0.742268,2.303707,1.023099,0.039047,2,51,339,"Threaten(X0,X1,T1)<-Reduce_relations(X0,X1,T0)",Threaten
0.03235,0.089723,2.068437,1.018852,0.035201,10,284,339,"Threaten(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",Threaten
0.03235,0.089723,2.068437,1.018852,0.035201,10,284,339,"Threaten(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",Threaten
0.01871,0.844687,2.025671,1.018084,0.034341,1,29,339,"Threaten(X0,X1,T1)<-inv_Abduct_hijack_or_take_hostage(X0,X1,T0)",Threaten
0.023606,0.379098,1.907302,1.015963,0.032458,5,154,339,"Threaten(X0,X1,T3)<-Reject(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",Threaten
0.02497,0.294798,1.894966,1.015743,0.032227,6,186,339,"Threaten(X0,X1,T1)<-Make_pessimistic_comment(X0,X1,T0)",Threaten
0.017094,0.82973,1.835752,1.014686,0.031114,1,32,339,"Threaten(X0,X2,T2)<-Acknowledge_or_claim_responsibility(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",Threaten
0.01662,0.824798,1.780121,1.013695,0.030175,1,33,339,"Threaten(X0,X3,T3)<-Reject(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&inv_Demonstrate_or_rally(X2,X3,T2)",Threaten
0.025745,0.084142,1.63749,1.011163,0.027893,8,287,339,"Threaten(X0,X3,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Accuse(X1,X2,T1)&Accuse(X2,X3,T2)",Threaten
0.020813,0.294231,1.579158,1.010131,0.026874,5,186,339,"Threaten(X0,X1,T1)<-inv_Make_pessimistic_comment(X0,X1,T0)",Threaten
0.013969,0.791005,1.468601,1.008182,0.024888,1,40,339,"Threaten(X0,X1,T3)<-Threaten(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&inv_Use_conventional_military_force(X2,X1,T2)",Threaten
0.013374,0.781579,1.398696,1.006953,0.023708,1,42,339,"Threaten(X0,X1,T1)<-Acknowledge_or_claim_responsibility(X0,X1,T0)",Threaten
0.013097,0.776903,1.366152,1.006381,0.023159,1,43,339,"Threaten(X0,X2,T2)<-Impose_administrative_sanctions(X0,X1,T0)&Impose_administrative_sanctions(X1,X2,T1)",Threaten
0.020335,0.131313,1.350467,1.006106,0.022967,6,261,339,"Threaten(X0,X1,T1)<-Accuse(X0,X1,T0)",Threaten
0.018337,0.197509,1.288257,1.005017,0.021923,5,228,339,"Threaten(X0,X1,T1)<-Criticize_or_denounce(X0,X1,T0)",Threaten
0.016542,0.288719,1.249897,1.004346,0.021290,4,188,339,"Threaten(X0,X1,T1)<-Reject(X0,X1,T0)",Threaten
0.019479,0.092683,1.249897,1.004346,0.021256,6,282,339,"Threaten(X0,X3,T3)<-inv_Accuse(X0,X1,T0)&Accuse(X1,X2,T1)&Threaten(X2,X3,T2)",Threaten
0.020088,0.028944,1.14545,1.002525,0.019525,7,359,339,"Threaten(X0,X2,T2)<-Disapprove(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Threaten
0.015473,0.238971,1.124302,1.002157,0.019152,4,209,339,"Threaten(X0,X3,T3)<-Make_statement(X0,X1,T0)&Provide_aid(X1,X2,T1)&inv_Provide_aid(X2,X3,T2)",Threaten
0.012283,0.522523,1.098044,1.001701,0.018612,2,107,339,"Threaten(X0,X1,T1)<-inv_Provide_aid(X0,X1,T0)",Threaten
0.014676,0.197158,1.030606,1.00053,0.017556,4,228,339,"Threaten(X0,X1,T1)<-inv_Criticize_or_denounce(X0,X1,T0)",Threaten
0.021548,0.234554,0.971862,0.999513,0.016546,9,544,339,"Threaten(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",Threaten
0.014134,0.16609,0.966986,0.999429,0.016473,4,243,339,"Threaten(X0,X1,T1)<-Make_optimistic_comment(X0,X1,T0)",Threaten
0.01233,0.28327,0.92751,0.998746,0.015826,3,190,339,"Threaten(X0,X1,T1)<-inv_Investigate(X0,X1,T0)",Threaten
0.014813,0.004478,0.87417,0.997826,0.014876,5,336,339,"Threaten(X0,X1,T1)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)",Threaten
0.008931,0.671605,0.876755,0.99787,0.014863,1,67,339,"Threaten(X0,X3,T3)<-Consult(X0,X1,T0)&Return_release_person(s)(X1,X2,T1)&Consult(X2,X3,T2)",Threaten
0.023229,0.40018,0.824238,0.996965,0.014021,11,784,339,"Threaten(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",Threaten
0.011412,0.225045,0.819656,0.996887,0.013987,3,215,339,"Threaten(X0,X1,T1)<-Disapprove(X0,X1,T0)",Threaten
0.01138,0.222826,0.815896,0.996822,0.013921,3,216,339,"Threaten(X0,X3,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Make_statement(X1,X2,T1)&Accuse(X2,X3,T2)",Threaten
0.009649,0.390947,0.788521,0.996351,0.013365,2,149,339,"Threaten(X0,X2,T2)<-inv_Fight_with_small_arms_and_light_weapons(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)",Threaten
0.008048,0.635266,0.772954,0.996083,0.013103,1,76,339,"Threaten(X0,X3,T3)<-inv_Sign_formal_agreement(X0,X1,T0)&inv_Investigate(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Threaten
0.010873,0.186292,0.756388,0.995799,0.012906,3,233,339,"Threaten(X0,X2,T2)<-inv_Disapprove(X0,X1,T0)&inv_Arrest_detain_or_charge_with_legal_action(X1,X2,T1)",Threaten
0.018177,0.301356,0.74834,0.995661,0.012747,8,628,339,"Threaten(X0,X1,T1)<-Consult(X0,X1,T0)",Threaten
0.008998,0.346614,0.712037,0.995038,0.012069,2,165,339,"Threaten(X0,X2,T2)<-Use_conventional_military_force(X0,X1,T0)&Make_pessimistic_comment(X1,X2,T1)",Threaten
0.010435,0.151877,0.704929,0.994916,0.012028,3,250,339,"Threaten(X0,X3,T3)<-Make_optimistic_comment(X0,X1,T0)&Investigate(X1,X2,T1)&inv_Investigate(X2,X3,T2)",Threaten
0.008925,0.34127,0.703519,0.994892,0.011925,2,167,339,"Threaten(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Accuse(X1,X2,T1)&Accuse(X2,X3,T2)",Threaten
0.014566,0.215869,0.672619,0.994362,0.011439,6,524,339,"Threaten(X0,X1,T1)<-Make_an_appeal_or_request(X0,X1,T0)",Threaten
0.014566,0.215869,0.672619,0.994362,0.011439,6,524,339,"Threaten(X0,X1,T1)<-inv_Make_an_appeal_or_request(X0,X1,T0)",Threaten
0.011522,0.024602,0.660048,0.994147,0.011243,4,356,339,"Threaten(X0,X3,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)&inv_Criticize_or_denounce(X2,X3,T2)",Threaten
0.018887,0.409011,0.659226,0.994133,0.011223,9,802,339,"Threaten(X0,X1,T1)<-Make_statement(X0,X1,T0)",Threaten
0.011139,0.059972,0.615109,0.993379,0.010479,4,382,339,"Threaten(X0,X2,T2)<-inv_Consult(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",Threaten
0.013849,0.27897,0.588439,0.992923,0.010007,6,599,339,"Threaten(X0,X3,T3)<-Criticize_or_denounce(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",Threaten
0.009337,0.051402,0.575927,0.99271,0.009827,3,306,339,"Threaten(X0,X2,T2)<-Make_statement(X0,X1,T0)&Reject(X1,X2,T1)",Threaten
0.006142,0.521348,0.549022,0.992251,0.009306,1,107,339,"Threaten(X0,X1,T1)<-Provide_aid(X0,X1,T0)",Threaten
0.005973,0.507795,0.529225,0.991913,0.008970,1,111,339,"Threaten(X0,X2,T2)<-Make_optimistic_comment(X0,X1,T0)&inv_Threaten(X1,X2,T1)",Threaten
0.008821,0.004425,0.515303,0.991676,0.008792,3,342,339,"Threaten(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",Threaten
0.010123,0.166873,0.495741,0.991343,0.008445,4,474,339,"Threaten(X0,X2,T2)<-Engage_in_negotiation(X0,X1,T0)&Consult(X1,X2,T1)",Threaten
0.005706,0.484649,0.497856,0.991379,0.008439,1,118,339,"Threaten(X0,X1,T1)<-Demonstrate_or_rally(X0,X1,T0)",Threaten
0.005437,0.459052,0.466252,0.990841,0.007903,1,126,339,"Threaten(X0,X3,T3)<-Investigate(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Make_statement(X2,X3,T2)",Threaten
0.00813,0.090296,0.43406,0.990294,0.007406,3,406,339,"Threaten(X0,X1,T1)<-Use_conventional_military_force(X0,X1,T0)",Threaten
0.00958,0.23322,0.431945,0.990258,0.007358,4,544,339,"Threaten(X0,X1,T1)<-Praise_or_endorse(X0,X1,T0)",Threaten
0.008058,0.1,0.425659,0.990152,0.007263,3,414,339,"Threaten(X0,X1,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Threaten
0.005015,0.413361,0.416613,0.989998,0.007062,1,141,339,"Threaten(X0,X1,T1)<-Fight_with_small_arms_and_light_weapons(X0,X1,T0)",Threaten
0.005015,0.413361,0.416613,0.989998,0.007062,1,141,339,"Threaten(X0,X1,T1)<-inv_Fight_with_small_arms_and_light_weapons(X0,X1,T0)",Threaten
0.006409,0.0816,0.407919,0.989851,0.006915,2,288,339,"Threaten(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)",Threaten
0.006374,0.076433,0.403748,0.98978,0.006843,2,291,339,"Threaten(X0,X3,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Consult(X1,X2,T1)&Engage_in_negotiation(X2,X3,T2)",Threaten
0.006293,0.064567,0.394231,0.989618,0.006683,2,298,339,"Threaten(X0,X3,T3)<-Make_a_visit(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&Make_pessimistic_comment(X2,X3,T2)",Threaten
0.009024,0.309426,0.366563,0.989149,0.006245,4,641,339,"Threaten(X0,X1,T1)<-inv_Make_a_visit(X0,X1,T0)",Threaten
0.004536,0.351297,0.360395,0.989045,0.006109,1,163,339,"Threaten(X0,X2,T2)<-inv_Impose_administrative_sanctions(X0,X1,T0)&Consult(X1,X2,T1)",Threaten
0.005887,0.0,0.34659,0.988811,0.005874,2,339,339,"Threaten(X0,X2,T2)<-Threaten(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Threaten
0.004326,0.319688,0.335664,0.988626,0.005690,1,175,339,"Threaten(X0,X3,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",Threaten
0.007177,0.235561,0.322152,0.988397,0.005497,3,547,339,"Threaten(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&Consult(X1,X2,T1)",Threaten
0.004186,0.296935,0.319274,0.988349,0.005411,1,184,339,"Threaten(X0,X1,T1)<-inv_Provide_economic_aid(X0,X1,T0)",Threaten
0.005633,0.045198,0.316689,0.988305,0.005368,2,371,339,"Threaten(X0,X2,T2)<-Investigate(X0,X1,T0)&inv_Investigate(X1,X2,T1)",Threaten
0.005562,0.058496,0.308348,0.988164,0.005227,2,381,339,"Threaten(X0,X2,T2)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Threaten
0.003969,0.258364,0.29372,0.987917,0.004979,1,200,339,"Threaten(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Make_statement(X1,X2,T1)&Provide_economic_aid(X2,X3,T2)",Threaten
0.006859,0.293194,0.284732,0.987765,0.004858,3,619,339,"Threaten(X0,X1,T1)<-inv_Host_a_visit(X0,X1,T0)",Threaten
0.003861,0.23766,0.28109,0.987703,0.004764,1,209,339,"Threaten(X0,X2,T2)<-Reject(X0,X1,T0)&inv_Accuse(X1,X2,T1)",Threaten
0.006805,0.303406,0.278388,0.987658,0.004750,3,633,339,"Threaten(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Threaten
0.003762,0.217626,0.269459,0.987507,0.004567,1,218,339,"Threaten(X0,X2,T2)<-inv_Demand(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Threaten
0.003762,0.217626,0.269459,0.987507,0.004567,1,218,339,"Threaten(X0,X2,T2)<-Return_release_person(s)(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Threaten
0.003681,0.200355,0.259942,0.987346,0.004406,1,226,339,"Threaten(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&Consult(X2,X3,T2)",Threaten
0.004925,0.195238,0.233566,0.986901,0.003959,2,503,339,"Threaten(X0,X2,T2)<-inv_Criticize_or_denounce(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)",Threaten
0.003407,0.135906,0.227692,0.986802,0.003859,1,258,339,"Threaten(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Demand(X1,X2,T1)",Threaten
0.003341,0.119008,0.219996,0.986672,0.003729,1,267,339,"Threaten(X0,X2,T2)<-inv_Reject(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",Threaten
0.003012,0.022659,0.181284,0.98602,0.003073,1,324,339,"Threaten(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Consult(X2,X3,T2)",Threaten
0.005938,0.494003,0.176585,0.985941,0.003013,3,998,339,"Threaten(X0,X2,T2)<-inv_Praise_or_endorse(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Threaten
0.00291,0.011679,0.1693,0.985818,0.002869,1,347,339,"Threaten(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",Threaten
0.002778,0.059722,0.153792,0.985557,0.002607,1,382,339,"Threaten(X0,X2,T2)<-Accuse(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Threaten
0.002719,0.082656,0.14686,0.985441,0.002489,1,400,339,"Threaten(X0,X2,T2)<-inv_Accuse(X0,X1,T0)&Make_a_visit(X1,X2,T1)",Threaten
0.002709,0.08637,0.145744,0.985422,0.002471,1,403,339,"Threaten(X0,X1,T1)<-inv_Use_conventional_military_force(X0,X1,T0)",Threaten
0.0027,0.090054,0.144687,0.985404,0.002452,1,406,339,"Threaten(X0,X2,T2)<-Make_statement(X0,X1,T0)&Make_optimistic_comment(X1,X2,T1)",Threaten
0.002378,0.237613,0.106797,0.984767,0.001810,1,550,339,"Threaten(X0,X2,T2)<-Make_statement(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Threaten
0.002354,0.250277,0.103977,0.98472,0.001762,1,565,339,"Threaten(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&Make_statement(X1,X2,T1)",Threaten
0.002288,0.285865,0.096282,0.984591,0.001632,1,610,339,"Threaten(X0,X1,T1)<-Host_a_visit(X0,X1,T0)",Threaten
0.002214,0.329039,0.087529,0.984444,0.001484,1,671,339,"Threaten(X0,X2,T2)<-inv_Praise_or_endorse(X0,X1,T0)&Make_statement(X1,X2,T1)",Threaten
0.001957,0.502937,0.057393,0.983938,0.000972,1,1024,339,"Threaten(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X2,T1)",Threaten
0.060132,0.450276,6.454998,1.02948,0.033711,9,267,104,"Appeal_to_others_to_meet_or_negotiate(X0,X3,T3)<-inv_Reject(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)&inv_Use_conventional_military_force(X2,X3,T2)",Appeal_to_others_to_meet_or_negotiate
0.021069,0.089947,4.402336,1.018185,0.022889,2,87,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&Return_release(X1,X2,T1)",Appeal_to_others_to_meet_or_negotiate
0.018049,0.063636,3.245691,1.011929,0.016878,2,118,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Yield(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.03187,0.514354,3.001532,1.010618,0.015669,5,319,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Appeal_to_others_to_meet_or_negotiate
0.01183,0.189655,2.697242,1.00899,0.014025,1,71,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T2)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Appeal_to_others_to_meet_or_negotiate
0.021185,0.367284,2.576216,1.008343,0.013485,3,223,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T2)<-inv_Investigate(X0,X1,T0)&Host_a_visit(X1,X2,T1)",Appeal_to_others_to_meet_or_negotiate
0.015864,0.210728,2.408847,1.007451,0.012525,2,159,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T2)<-Reject(X0,X1,T0)&Provide_economic_aid(X1,X2,T1)",Appeal_to_others_to_meet_or_negotiate
0.029689,0.624769,2.16622,1.00616,0.011309,5,442,104,"Appeal_to_others_to_meet_or_negotiate(X0,X3,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",Appeal_to_others_to_meet_or_negotiate
0.014894,0.289655,2.037151,1.005474,0.010592,2,188,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Reject(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.019595,0.478372,1.967445,1.005104,0.010298,3,292,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T3)<-Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Appeal_to_others_to_meet_or_negotiate
0.023843,0.618692,1.76082,1.00401,0.009202,4,435,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T3)<-Make_statement(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Appeal_to_others_to_meet_or_negotiate
0.018883,0.534091,1.694753,1.00366,0.008870,3,339,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.01369,0.402899,1.576025,1.003033,0.008195,2,243,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Make_optimistic_comment(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.013436,0.429363,1.478744,1.002519,0.007689,2,259,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&inv_Consult(X0,X2,T2)",Appeal_to_others_to_meet_or_negotiate
0.013406,0.432507,1.467445,1.00246,0.007630,2,261,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Accuse(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.018073,0.602713,1.384336,1.002022,0.007246,3,415,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T3)<-Make_statement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",Appeal_to_others_to_meet_or_negotiate
0.013096,0.466321,1.348525,1.001833,0.007012,2,284,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.013096,0.466321,1.348525,1.001833,0.007012,2,284,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.008143,0.178571,1.28514,1.001499,0.006683,1,149,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Threaten(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.022497,0.714685,1.2455,1.00129,0.006508,4,615,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Consult(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.017332,0.670947,1.100536,1.000528,0.005761,3,522,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Make_an_appeal_or_request(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.007447,0.28866,1.018575,1.000098,0.005296,1,188,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Reject(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.007419,0.293515,1.007851,1.000041,0.005241,1,190,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Investigate(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.012186,0.575258,1.0,1.0,0.005199,2,383,104,"Appeal_to_others_to_meet_or_negotiate(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Consult(X2,X3,T2)",Appeal_to_others_to_meet_or_negotiate
0.021748,0.773081,0.958637,0.999783,0.005010,4,799,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.021714,0.775824,0.945615,0.999715,0.004942,4,810,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Make_statement(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
0.031277,0.846854,0.941019,0.99969,0.004909,6,1221,104,"Appeal_to_others_to_meet_or_negotiate(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",Appeal_to_others_to_meet_or_negotiate
0.011543,0.662295,0.753926,0.99871,0.003920,2,508,104,"Appeal_to_others_to_meet_or_negotiate(X0,X2,T2)<-Engage_in_negotiation(X0,X1,T0)&Consult(X1,X2,T1)",Appeal_to_others_to_meet_or_negotiate
0.006696,0.432877,0.730946,0.99859,0.003800,1,262,104,"Appeal_to_others_to_meet_or_negotiate(X0,X3,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Consult(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",Appeal_to_others_to_meet_or_negotiate
0.011447,0.676101,0.717158,0.998517,0.003729,2,534,104,"Appeal_to_others_to_meet_or_negotiate(X0,X1,T1)<-Praise_or_endorse(X0,X1,T0)",Appeal_to_others_to_meet_or_negotiate
