kulczynski,IR_score,lift_score,conviction_score,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.125591,0.991765,1.256496,1.068045,0.250000,4,16,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
0.130345,0.746915,1.129228,1.033163,0.224686,122,543,3388,"Host_a_visit(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",Host_a_visit
0.115172,0.845942,1.059794,1.015076,0.210870,66,313,3388,"Host_a_visit(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X1,T2)",Host_a_visit
0.117787,0.790785,1.049003,1.012322,0.208709,91,436,3388,"Host_a_visit(X0,X3,T3)<-Host_a_visit(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&Engage_in_negotiation(X2,X3,T2)",Host_a_visit
0.105092,0.967132,1.037107,1.009303,0.206216,13,63,3388,"Host_a_visit(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Discuss_by_telephone(X1,X2,T1)&inv_Discuss_by_telephone(X2,X1,T2)",Host_a_visit
0.114455,0.78145,1.014012,1.003493,0.201763,92,456,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_optimistic_comment(X2,X3,T2)",Host_a_visit
0.100148,0.997347,1.005197,1.001292,0.200680,1,5,3388,"Host_a_visit(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X1,T2)",Host_a_visit
0.113137,0.768599,0.994833,0.998718,0.197950,96,485,3388,"Host_a_visit(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",Host_a_visit
0.108107,0.816531,0.978393,0.994662,0.194660,73,375,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
0.102621,0.878839,0.963315,0.99097,0.191642,46,240,3388,"Host_a_visit(X0,X2,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
0.0915,0.988256,0.913814,0.979041,0.181889,4,22,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
0.088678,0.990888,0.88694,0.972685,0.176353,3,17,3388,"Host_a_visit(X0,X2,T3)<-inv_Consult(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.096329,0.806139,0.86743,0.968121,0.172573,68,394,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
0.092244,0.848543,0.851578,0.964445,0.169429,51,301,3388,"Host_a_visit(X0,X2,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.086768,0.94363,0.845491,0.963041,0.168205,18,107,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)",Host_a_visit
0.08599,0.943071,0.837666,0.961241,0.166667,18,108,3388,"Host_a_visit(X0,X2,T3)<-Sign_formal_agreement(X0,X1,T0)&Make_statement(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
0.087692,0.852698,0.811757,0.955332,0.161507,47,291,3388,"Host_a_visit(X0,X1,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Host_a_visit(X0,X1,T2)",Host_a_visit
0.078811,0.975773,0.781822,0.948593,0.155505,7,45,3388,"Host_a_visit(X0,X2,T2)<-inv_Demand(X0,X1,T0)&Host_a_visit(X1,X2,T1)",Host_a_visit
0.095225,0.603573,0.758426,0.943393,0.150895,134,888,3388,"Host_a_visit(X0,X3,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X3,T2)",Host_a_visit
0.081125,0.829209,0.741298,0.939622,0.147478,50,339,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.071577,0.99617,0.717997,0.93454,0.143552,1,7,3388,"Host_a_visit(X0,X1,T1)<-inv_Express_intent_to_settle_dispute(X0,X1,T0)",Host_a_visit
0.071723,0.992353,0.717997,0.93454,0.142336,2,14,3388,"Host_a_visit(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)",Host_a_visit
0.071066,0.949553,0.695084,0.929595,0.138225,13,94,3388,"Host_a_visit(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Consult(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
0.072559,0.88145,0.683358,0.927085,0.135997,31,228,3388,"Host_a_visit(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.069043,0.960023,0.679186,0.926195,0.135067,10,74,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&Discuss_by_telephone(X1,X2,T1)&Discuss_by_telephone(X2,X3,T2)",Host_a_visit
0.07105,0.842955,0.654851,0.921039,0.130290,40,307,3388,"Host_a_visit(X0,X2,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&Engage_in_diplomatic_cooperation(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.065107,0.983016,0.648513,0.919705,0.129050,4,31,3388,"Host_a_visit(X0,X1,T3)<-inv_Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)",Host_a_visit
0.061197,0.981855,0.60921,0.911521,0.121259,4,33,3388,"Host_a_visit(X0,X1,T1)<-inv_Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",Host_a_visit
0.070617,0.666584,0.586718,0.906903,0.116729,83,711,3388,"Host_a_visit(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&inv_Consult(X1,X2,T1)",Host_a_visit
0.070649,0.662609,0.585552,0.906665,0.116504,84,721,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Consult(X1,X2,T1)",Host_a_visit
0.055235,0.959467,0.543349,0.898129,0.108145,8,74,3388,"Host_a_visit(X0,X1,T1)<-inv_Make_optimistic_comment(X0,X1,T0)",Host_a_visit
0.05351,0.942291,0.521566,0.893786,0.103775,11,106,3388,"Host_a_visit(X0,X2,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
0.04821,0.976649,0.478665,0.885353,0.095257,4,42,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",Host_a_visit
0.045326,0.874584,0.425932,0.875204,0.084776,20,236,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Host_a_visit
0.044587,0.891688,0.422977,0.874642,0.084127,17,202,3388,"Host_a_visit(X0,X2,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
0.045767,0.781448,0.40814,0.871832,0.081190,35,431,3388,"Host_a_visit(X0,X2,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&inv_Make_statement(X0,X2,T2)",Host_a_visit
0.047422,0.641897,0.389152,0.868262,0.077430,59,762,3388,"Host_a_visit(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Host_a_visit
0.037301,0.838596,0.343797,0.859851,0.068390,21,307,3388,"Host_a_visit(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",Host_a_visit
0.036128,0.897055,0.343883,0.859867,0.068381,13,190,3388,"Host_a_visit(X0,X1,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",Host_a_visit
0.039975,0.711817,0.342486,0.85961,0.068140,40,587,3388,"Host_a_visit(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&Make_statement(X1,X2,T1)",Host_a_visit
0.035032,0.918344,0.337314,0.858662,0.067086,10,149,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",Host_a_visit
0.037031,0.711709,0.317341,0.85502,0.063143,37,586,3388,"Host_a_visit(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)",Host_a_visit
0.034075,0.797179,0.306932,0.853134,0.061049,24,393,3388,"Host_a_visit(X0,X3,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Consult(X1,X2,T1)&Host_a_visit(X2,X3,T2)",Host_a_visit
0.030175,0.914286,0.289959,0.850077,0.057745,9,156,3388,"Host_a_visit(X0,X1,T1)<-Sign_formal_agreement(X0,X1,T0)",Host_a_visit
0.035894,0.538233,0.276258,0.847625,0.054959,57,1037,3388,"Host_a_visit(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",Host_a_visit
0.030031,0.768928,0.266277,0.845847,0.052964,24,453,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Consult(X1,X2,T1)",Host_a_visit
0.026758,0.967751,0.264528,0.845536,0.052584,3,57,3388,"Host_a_visit(X0,X1,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Meet_at_a_'third'_location(X1,X2,T1)&inv_Consult(X2,X1,T2)",Host_a_visit
0.02521,0.781439,0.225219,0.838613,0.044819,19,424,3388,"Host_a_visit(X0,X3,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Consult(X2,X3,T2)",Host_a_visit
0.020982,0.986221,0.209418,0.835862,0.041874,1,24,3388,"Host_a_visit(X0,X2,T2)<-Cooperate_economically(X0,X1,T0)&inv_Make_optimistic_comment(X1,X2,T1)",Host_a_visit
0.0218,0.893677,0.207257,0.835487,0.041253,8,194,3388,"Host_a_visit(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",Host_a_visit
0.0218,0.893677,0.207257,0.835487,0.041253,8,194,3388,"Host_a_visit(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",Host_a_visit
0.0218,0.893677,0.207257,0.835487,0.041253,8,194,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Make_a_visit(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Host_a_visit
0.020589,0.844832,0.190641,0.832616,0.037931,11,290,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)",Host_a_visit
0.020436,0.815083,0.186147,0.831843,0.037015,13,351,3388,"Host_a_visit(X0,X2,T2)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)",Host_a_visit
0.019167,0.893956,0.182287,0.83118,0.036263,7,193,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Host_a_visit
0.018653,0.781349,0.166737,0.82852,0.033168,14,422,3388,"Host_a_visit(X0,X2,T2)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Host_a_visit
0.016674,0.895297,0.158716,0.827155,0.031547,6,190,3388,"Host_a_visit(X0,X2,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X0,T1)&inv_Make_statement(X0,X2,T2)",Host_a_visit
0.017761,0.770157,0.157766,0.826993,0.031384,14,446,3388,"Host_a_visit(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&Express_intent_to_cooperate(X0,X2,T2)",Host_a_visit
0.015348,0.828919,0.140914,0.82414,0.028062,9,321,3388,"Host_a_visit(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",Host_a_visit
0.015776,0.666174,0.131877,0.822619,0.026237,18,686,3388,"Host_a_visit(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Host_a_visit
0.013143,0.844414,0.121734,0.820917,0.024216,7,289,3388,"Host_a_visit(X0,X3,T3)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Consult(X2,X3,T2)",Host_a_visit
0.012567,0.907068,0.120382,0.820691,0.023962,4,167,3388,"Host_a_visit(X0,X2,T2)<-inv_Criticize_or_denounce(X0,X1,T0)&Consult(X1,X2,T1)",Host_a_visit
0.012433,0.835412,0.114597,0.819725,0.022797,7,307,3388,"Host_a_visit(X0,X1,T1)<-Praise_or_endorse(X0,X1,T0)",Host_a_visit
0.011283,0.948231,0.110461,0.819035,0.021894,2,91,3388,"Host_a_visit(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Demand(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Host_a_visit
0.011286,0.896388,0.107506,0.818543,0.021399,4,187,3388,"Host_a_visit(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",Host_a_visit
0.011491,0.796178,0.103631,0.817898,0.020627,8,388,3388,"Host_a_visit(X0,X2,T2)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",Host_a_visit
0.011411,0.794749,0.102832,0.817765,0.020469,8,391,3388,"Host_a_visit(X0,X1,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",Host_a_visit
0.012178,0.590353,0.097203,0.816832,0.019333,17,879,3388,"Host_a_visit(X0,X1,T1)<-Consult(X0,X1,T0)",Host_a_visit
0.009805,0.790741,0.088176,0.815338,0.017540,7,399,3388,"Host_a_visit(X0,X2,T2)<-Engage_in_negotiation(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",Host_a_visit
0.009915,0.763418,0.087789,0.815274,0.017474,8,458,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Host_a_visit
0.010717,0.588954,0.085477,0.814893,0.017009,15,882,3388,"Host_a_visit(X0,X1,T1)<-inv_Consult(X0,X1,T0)",Host_a_visit
0.008863,0.80149,0.0802,0.814023,0.015941,6,376,3388,"Host_a_visit(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&Make_statement(X1,X2,T1)",Host_a_visit
0.008829,0.734051,0.076877,0.813477,0.015302,8,523,3388,"Host_a_visit(X0,X2,T2)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",Host_a_visit
0.008184,0.784867,0.073374,0.812902,0.014583,6,411,3388,"Host_a_visit(X0,X3,T3)<-inv_Consult(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Host_a_visit
0.007785,0.849263,0.072314,0.812728,0.014394,4,278,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Host_a_visit
0.008518,0.655088,0.070791,0.812478,0.014078,10,710,3388,"Host_a_visit(X0,X2,T2)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Host_a_visit
0.007803,0.736532,0.068052,0.812029,0.013537,7,517,3388,"Host_a_visit(X0,X1,T1)<-inv_Make_an_appeal_or_request(X0,X1,T0)",Host_a_visit
0.007325,0.839717,0.06769,0.81197,0.013473,4,297,3388,"Host_a_visit(X0,X3,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&Make_optimistic_comment(X1,X2,T1)&inv_Make_a_visit(X2,X3,T2)",Host_a_visit
0.007084,0.834236,0.065272,0.811574,0.012992,4,308,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",Host_a_visit
0.006477,0.954703,0.063619,0.811303,0.012718,1,79,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&Discuss_by_telephone(X1,X2,T1)",Host_a_visit
0.005962,0.950763,0.058442,0.810458,0.011681,1,86,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",Host_a_visit
0.006539,0.775302,0.058306,0.810436,0.011616,5,431,3388,"Host_a_visit(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Host_a_visit
0.006406,0.540528,0.049566,0.809012,0.009857,10,1014,3388,"Host_a_visit(X0,X1,T1)<-Make_statement(X0,X1,T0)",Host_a_visit
0.004663,0.684328,0.039449,0.807371,0.007859,5,637,3388,"Host_a_visit(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Host_a_visit(X1,X2,T1)",Host_a_visit
0.005078,0.419639,0.036212,0.806847,0.007201,10,1388,3388,"Host_a_visit(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Consult(X1,X2,T1)",Host_a_visit
0.003952,0.701935,0.03379,0.806456,0.006725,4,595,3388,"Host_a_visit(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",Host_a_visit
0.003827,0.692154,0.032528,0.806252,0.006475,4,618,3388,"Host_a_visit(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Consult(X1,X2,T1)",Host_a_visit
0.003721,0.683321,0.031463,0.80608,0.006262,4,639,3388,"Host_a_visit(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Host_a_visit
0.003603,0.672925,0.030277,0.805889,0.006026,4,664,3388,"Host_a_visit(X0,X2,T2)<-inv_Consult(X0,X1,T0)&Make_statement(X1,X2,T1)",Host_a_visit
0.003055,0.903625,0.029221,0.805718,0.005841,1,172,3388,"Host_a_visit(X0,X3,T3)<-Make_statement(X0,X1,T0)&Sign_formal_agreement(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",Host_a_visit
0.002726,0.89193,0.025909,0.805185,0.005179,1,194,3388,"Host_a_visit(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)",Host_a_visit
0.002729,0.67607,0.022984,0.804714,0.004568,3,656,3388,"Host_a_visit(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Host_a_visit
0.002678,0.669872,0.022471,0.804632,0.004466,3,671,3388,"Host_a_visit(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",Host_a_visit
0.002064,0.857182,0.019255,0.804115,0.003849,1,261,3388,"Host_a_visit(X0,X2,T2)<-Express_intent_to_cooperate_economically(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Host_a_visit
0.00196,0.849577,0.018209,0.803947,0.003640,1,276,3388,"Host_a_visit(X0,X3,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X3,T2)",Host_a_visit
0.002251,0.475703,0.016686,0.803702,0.003321,4,1205,3388,"Host_a_visit(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&Host_a_visit(X1,X2,T1)",Host_a_visit
0.00205,0.424185,0.014666,0.803378,0.002919,4,1371,3388,"Host_a_visit(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)",Host_a_visit
0.001201,0.754272,0.01058,0.802724,0.002115,1,475,3388,"Host_a_visit(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",Host_a_visit
0.001148,0.742989,0.010052,0.802639,0.002009,1,500,3388,"Host_a_visit(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)",Host_a_visit
0.500678,0.998639,11.591515,100.0,1.000000,2,2,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Investigate(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.50102,0.997958,11.591515,100.0,1.000000,3,3,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&Accuse(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.504086,0.991831,11.591515,100.0,1.000000,12,12,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Investigate(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.507488,0.985024,11.591515,100.0,1.000000,22,22,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Investigate(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Investigate(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.500342,0.999319,11.591515,100.0,1.000000,1,1,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.500342,0.999319,11.591515,100.0,1.000000,1,1,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-inv_Increase_police_alert_status(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
0.493639,0.95788,11.002121,17.970185,0.949206,56,59,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Return,_release_person(s)(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.346066,0.969595,7.841324,2.82426,0.676515,23,34,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Investigate(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.336058,0.989138,7.727681,2.741193,0.666667,8,12,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Use_unconventional_violence(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.318381,0.956288,7.152208,2.385849,0.617029,29,47,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Express_intent_to_cooperate(X1,X2,T1)&Express_intent_to_cooperate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.326182,0.920772,7.143607,2.381235,0.616314,53,86,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Investigate(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.32274,0.906561,7.000811,2.307166,0.603945,61,101,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Investigate(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.30102,0.995241,6.954909,2.284325,0.598639,3,5,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Reject(X1,X2,T1)&Express_intent_to_cooperate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.315659,0.908549,6.860287,2.23864,0.591833,58,98,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.288767,0.877044,6.157992,1.949291,0.531196,68,128,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Investigate(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.27337,0.94385,6.1008,1.928986,0.526442,30,57,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X3,T3)<-Return,_release_person(s)(X0,X1,T0)&inv_Investigate(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X3,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.253744,0.977703,5.795758,1.82746,0.500000,11,22,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
0.25102,0.993886,5.795758,1.82746,0.500000,3,6,1469,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-inv_Defy_norms,_law(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
